Season,Team,adj_em,adj_o,adj_d,adj_t,win_pct,Wins,Losses,Games
2018,Abilene Christian,-10.061899999999994,96.5301,106.592,69.7655,0.242271,8,24,32
2018,Air Force,-5.1366999999999905,99.8353,104.972,66.8555,0.359639,12,20,32
2018,Akron,-5.117000000000004,102.396,107.513,68.8554,0.36337,12,20,32
2018,Alabama,12.646299999999997,107.908,95.2617,69.8905,0.807446,26,6,32
2018,Alabama A&M,-27.3926,87.5974,114.99,67.5141,0.0419243,1,31,32
2018,Alabama St.,-21.549999999999997,94.34,115.89,70.2155,0.0858068,3,29,32
2018,Albany,1.3640000000000043,106.143,104.779,67.4255,0.537118,17,15,32
2018,Alcorn St.,-19.9675,94.3985,114.366,69.2254,0.0991576,3,29,32
2018,American,-14.615700000000004,96.4793,111.095,67.6231,0.164904,5,27,32
2018,Appalachian St.,-3.73599999999999,102.54,106.276,71.2377,0.398518,13,19,32
2018,Arizona,16.569000000000003,116.976,100.407,68.3056,0.852757,27,5,32
2018,Arizona St.,13.646,115.713,102.067,72.7087,0.808916,26,6,32
2018,Arkansas,16.217,116.657,100.44,71.0545,0.848302,27,5,32
2018,Arkansas Pine Bluff,-17.47720000000001,92.7498,110.227,68.8114,0.120751,4,28,32
2018,Arkansas St.,-9.672999999999988,104.061,113.734,70.8141,0.264607,8,24,32
2018,Army,-9.242099999999994,99.0039,108.246,71.5483,0.263792,8,24,32
2018,Auburn,17.164699999999996,114.03,96.8653,73.7967,0.867159,28,4,32
2018,Austin Peay,-0.9719999999999942,104.656,105.628,70.1595,0.473447,15,17,32
2018,BYU,8.521799999999999,106.69,98.1682,68.7414,0.722593,23,9,32
2018,Ball St.,-0.722999999999999,101.969,102.692,71.0604,0.479708,15,17,32
2018,Baylor,15.025199999999998,110.517,95.4918,67.5547,0.84297,27,5,32
2018,Belmont,8.929999999999993,112.294,103.364,68.3496,0.721697,23,9,32
2018,Bethune Cookman,-12.263099999999994,98.5969,110.86,76.89,0.206169,7,25,32
2018,Binghamton,-12.131,96.057,108.188,67.3737,0.202995,6,26,32
2018,Boise St.,12.866799999999998,109.212,96.3452,70.0525,0.808702,26,6,32
2018,Boston College,9.781999999999996,112.588,102.806,70.8883,0.739872,24,8,32
2018,Boston University,-7.8034000000000106,99.3076,107.111,68.6711,0.295284,9,23,32
2018,Bowling Green,-5.998000000000005,101.438,107.436,71.4657,0.340596,11,21,32
2018,Bradley,4.1647000000000105,103.867,99.7023,66.9962,0.615516,20,12,32
2018,Brown,-8.183000000000007,100.994,109.177,72.7481,0.289881,9,23,32
2018,Bryant,-21.462300000000013,98.3427,119.805,71.3269,0.0936212,3,29,32
2018,Bucknell,6.6910000000000025,108.012,101.321,72.8614,0.675984,22,10,32
2018,Buffalo,11.72999999999999,114.475,102.745,73.8078,0.776123,25,7,32
2018,Butler,20.838899999999995,116.103,95.2641,69.0718,0.906785,29,3,32
2018,Cal Poly,-17.339100000000002,96.2509,113.59,67.4159,0.129562,4,28,32
2018,Cal St. Bakersfield,-5.934100000000001,96.5839,102.518,66.7845,0.335001,11,21,32
2018,Cal St. Fullerton,-0.8539999999999992,101.63,102.484,70.7395,0.475975,15,17,32
2018,Cal St. Northridge,-15.856000000000009,97.324,113.18,66.9672,0.149849,5,27,32
2018,California,-6.1601,97.0509,103.211,69.908,0.330102,11,21,32
2018,Campbell,-5.373999999999995,104.938,110.312,68.9348,0.360232,12,20,32
2018,Canisius,1.5049999999999955,105.931,104.426,69.9616,0.541062,17,15,32
2018,Central Arkansas,-5.5859999999999985,104.211,109.797,73.9294,0.354226,11,21,32
2018,Central Connecticut,-12.87469999999999,96.9873,109.862,65.8534,0.192564,6,26,32
2018,Central Michigan,0.031999999999996476,109.469,109.437,68.2829,0.500865,16,16,32
2018,Charleston Southern,-7.387299999999996,99.9457,107.333,67.545,0.305754,10,22,32
2018,Charlotte,-14.396,98.653,113.049,72.415,0.172721,6,26,32
2018,Chattanooga,-13.210999999999999,98.293,111.504,66.6699,0.189965,6,26,32
2018,Chicago St.,-23.078199999999995,94.8968,117.975,73.3686,0.0756247,2,30,32
2018,Cincinnati,23.997199999999992,111.648,87.6508,66.1872,0.941744,30,2,32
2018,Clemson,19.426600000000008,112.531,93.1044,67.2293,0.898378,29,3,32
2018,Cleveland St.,-11.207100000000011,97.9429,109.15,68.2122,0.223417,7,25,32
2018,Coastal Carolina,-4.202000000000012,100.954,105.156,68.9304,0.384868,12,20,32
2018,Colgate,-3.421999999999997,104.452,107.874,67.6199,0.408386,13,19,32
2018,College of Charleston,2.5290000000000106,106.796,104.267,65.9645,0.568473,18,14,32
2018,Colorado,5.8285999999999945,104.806,98.9774,69.1921,0.65882,21,11,32
2018,Colorado St.,-4.995999999999995,102.04,107.036,71.0031,0.365935,12,20,32
2018,Columbia,-5.117999999999995,107.854,112.972,71.107,0.369779,12,20,32
2018,Connecticut,-1.6500000000000057,104.101,105.751,68.1291,0.454927,15,17,32
2018,Coppin St.,-23.5454,86.1596,109.705,68.6685,0.0585072,2,30,32
2018,Cornell,-7.4140000000000015,104.83,112.244,70.597,0.31306,10,22,32
2018,Creighton,18.7868,116.234,97.4472,72.2541,0.883643,28,4,32
2018,Dartmouth,-12.605599999999995,96.9214,109.527,67.8505,0.196847,6,26,32
2018,Davidson,14.634,116.973,102.339,65.5329,0.82303,26,6,32
2018,Dayton,1.5189999999999912,108.323,106.804,67.2245,0.540499,17,15,32
2018,DePaul,7.819599999999994,103.821,96.0014,71.0135,0.711051,23,9,32
2018,Delaware,-6.249000000000009,101.77,108.019,66.935,0.335088,11,21,32
2018,Delaware St.,-28.9846,90.2544,119.239,66.2245,0.0390632,1,31,32
2018,Denver,-3.1569999999999965,102.035,105.192,67.5479,0.41328,13,19,32
2018,Detroit,-15.054000000000002,101.626,116.68,73.7812,0.169595,5,27,32
2018,Drake,1.8119999999999976,105.596,103.784,69.2805,0.549594,18,14,32
2018,Drexel,-7.9069999999999965,102.278,110.185,70.0797,0.298095,10,22,32
2018,Duke,29.373099999999994,122.318,92.9449,70.929,0.959228,31,1,32
2018,Duquesne,-1.9620000000000033,104.817,106.779,67.2893,0.446886,14,18,32
2018,East Carolina,-12.517899999999997,96.2061,108.724,70.1376,0.196754,6,26,32
2018,East Tennessee St.,6.000100000000003,103.524,97.5239,68.8518,0.665215,21,11,32
2018,Eastern Illinois,-6.767499999999998,99.3655,106.133,66.8236,0.319142,10,22,32
2018,Eastern Kentucky,-11.119,101.093,112.212,69.4467,0.231485,7,25,32
2018,Eastern Michigan,2.2058999999999997,101.271,99.0651,65.9859,0.562982,18,14,32
2018,Eastern Washington,4.125,107.436,103.311,67.931,0.610694,20,12,32
2018,Elon,-8.105000000000004,102.591,110.696,68.4856,0.294342,9,23,32
2018,Evansville,2.277300000000011,97.6483,95.371,66.7492,0.56743,18,14,32
2018,FIU,-3.8074999999999903,98.5695,102.377,69.8747,0.392731,13,19,32
2018,Fairfield,-4.616,100.993,105.609,71.6101,0.374253,12,20,32
2018,Fairleigh Dickinson,-11.075000000000003,101.669,112.744,71.651,0.233428,7,25,32
2018,Florida,21.3151,115.174,93.8589,68.4779,0.913213,29,3,32
2018,Florida A&M,-23.40870000000001,94.2473,117.656,68.4289,0.0723434,2,30,32
2018,Florida Atlantic,-6.521000000000001,95.456,101.977,70.1602,0.318662,10,22,32
2018,Florida Gulf Coast,2.5859999999999985,105.768,103.182,72.2041,0.570684,18,14,32
2018,Florida St.,16.744600000000005,113.168,96.4234,72.5384,0.863119,28,4,32
2018,Fordham,-10.826099999999997,94.1109,104.937,67.1759,0.222324,7,25,32
2018,Fort Wayne,-1.2849999999999966,106.878,108.163,73.7733,0.465712,15,17,32
2018,Fresno St.,10.48960000000001,108.48,97.9904,67.7121,0.763059,24,8,32
2018,Furman,7.307999999999993,108.065,100.757,69.7186,0.691107,22,10,32
2018,Gardner Webb,-7.242900000000006,97.5621,104.805,69.0106,0.30502,10,22,32
2018,George Mason,-4.200999999999993,101.444,105.645,70.1225,0.385419,12,20,32
2018,George Washington,-0.17499999999999716,103.94,104.115,66.787,0.49515,16,16,32
2018,Georgetown,11.057999999999993,111.466,100.408,71.4206,0.76878,25,7,32
2018,Georgia,12.244799999999998,107.502,95.2572,65.6104,0.800698,26,6,32
2018,Georgia Southern,0.8170000000000073,104.801,103.984,69.8573,0.522505,17,15,32
2018,Georgia St.,7.286000000000001,108.789,101.503,67.6886,0.689358,22,10,32
2018,Georgia Tech,4.992999999999995,103.443,98.45,66.9674,0.638522,20,12,32
2018,Gonzaga,22.3442,117.23,94.8858,70.5471,0.919224,29,3,32
2018,Grambling St.,-13.204499999999996,93.1915,106.396,72.9641,0.178892,6,26,32
2018,Grand Canyon,5.39500000000001,101.936,96.541,69.9011,0.651436,21,11,32
2018,Green Bay,-8.248200000000011,99.7888,108.037,73.2203,0.286333,9,23,32
2018,Hampton,-7.489999999999995,100.078,107.568,72.7789,0.303665,10,22,32
2018,Hartford,-5.213000000000008,101.814,107.027,67.7168,0.360247,12,20,32
2018,Harvard,2.975999999999999,100.753,97.777,66.849,0.585368,19,13,32
2018,Hawaii,-2.3559000000000054,99.0701,101.426,69.0131,0.432833,14,18,32
2018,High Point,-7.946700000000007,98.5063,106.453,66.7834,0.290653,9,23,32
2018,Hofstra,0.6450000000000102,110.004,109.359,70.0028,0.516895,17,15,32
2018,Holy Cross,-9.456299999999999,97.7037,107.16,64.0268,0.256854,8,24,32
2018,Houston,20.897400000000005,114.822,93.9246,69.4377,0.909718,29,3,32
2018,Houston Baptist,-16.219799999999992,99.1812,115.401,74.6469,0.149076,5,27,32
2018,Howard,-20.999700000000004,98.4413,119.441,71.3978,0.0976414,3,29,32
2018,IUPUI,-10.415700000000001,97.5823,107.998,67.3088,0.237534,8,24,32
2018,Idaho,1.2990000000000066,107.933,106.634,66.8148,0.534761,17,15,32
2018,Idaho St.,-3.9749999999999943,104.158,108.133,69.2123,0.393967,13,19,32
2018,Illinois,9.036999999999992,110.699,101.662,71.2248,0.726978,23,9,32
2018,Illinois Chicago,-1.7630000000000052,100.222,101.985,73.2975,0.450048,14,18,32
2018,Illinois St.,1.9399999999999977,104.401,102.461,70.1047,0.553724,18,14,32
2018,Incarnate Word,-19.38029999999999,94.4877,113.868,70.645,0.104747,3,29,32
2018,Indiana,10.777699999999996,108.797,98.0193,67.761,0.768462,25,7,32
2018,Indiana St.,1.8079999999999927,103.223,101.415,71.1431,0.550629,18,14,32
2018,Iona,1.257000000000005,108.84,107.583,71.4767,0.533342,17,15,32
2018,Iowa,9.162000000000006,116.105,106.943,71.3854,0.720176,23,9,32
2018,Iowa St.,8.901999999999987,110.198,101.296,70.0587,0.724854,23,9,32
2018,Jackson St.,-19.026399999999995,89.2146,108.241,64.9086,0.0976971,3,29,32
2018,Jacksonville,-14.271600000000007,93.5954,107.867,69.6771,0.163555,5,27,32
2018,Jacksonville St.,0.7558999999999969,100.699,99.9431,67.1801,0.521658,17,15,32
2018,James Madison,-5.722999999999999,100.716,106.439,69.0735,0.346249,11,21,32
2018,Kansas,25.7624,122.113,96.3506,69.9025,0.938486,30,2,32
2018,Kansas St.,15.887500000000003,109.559,93.6715,66.4537,0.858355,27,5,32
2018,Kennesaw St.,-13.563400000000001,98.3156,111.879,69.5479,0.184494,6,26,32
2018,Kent St.,-4.176000000000002,101.651,105.827,69.8032,0.386254,12,20,32
2018,Kentucky,20.137199999999993,115.761,95.6238,69.9874,0.900045,29,3,32
2018,LIU Brooklyn,-8.073999999999998,101.854,109.928,72.7853,0.293746,9,23,32
2018,LSU,11.495999999999995,114.204,102.708,69.5374,0.772068,25,7,32
2018,La Salle,3.075000000000003,104.631,101.556,70.1042,0.58494,19,13,32
2018,Lafayette,-10.856000000000009,101.359,112.215,69.4118,0.236833,8,24,32
2018,Lamar,-3.975999999999999,101.142,105.118,68.8492,0.390923,13,19,32
2018,Lehigh,-5.771000000000001,105.222,110.993,71.9261,0.351146,11,21,32
2018,Liberty,-1.921999999999997,102.821,104.743,64.1765,0.446961,14,18,32
2018,Lipscomb,1.338000000000008,103.183,101.845,75.8684,0.537476,17,15,32
2018,Little Rock,-11.609400000000008,93.4066,105.016,66.1963,0.206327,7,25,32
2018,Long Beach St.,-2.9480000000000075,104.574,107.522,73.1103,0.420755,13,19,32
2018,Longwood,-19.786100000000005,89.3699,109.156,70.3424,0.091128700000000007,3,29,32
2018,Louisiana Lafayette,11.559000000000012,112.183,100.624,71.6328,0.777397,25,7,32
2018,Louisiana Monroe,-4.548000000000002,100.096,104.644,67.0746,0.374953,12,20,32
2018,Louisiana Tech,1.8969999999999914,106.172,104.275,68.544,0.551643,18,14,32
2018,Louisville,15.581800000000001,111.95,96.3682,70.6425,0.848582,27,5,32
2018,Loyola Chicago,15.1186,110.529,95.4104,66.3959,0.844424,27,5,32
2018,Loyola MD,-14.348399999999998,95.6716,110.02,69.7267,0.167008,5,27,32
2018,Loyola Marymount,-6.420999999999992,106.17,112.591,68.0089,0.337308,11,21,32
2018,Maine,-16.129500000000007,91.0265,107.156,72.2251,0.132849,4,28,32
2018,Manhattan,-5.442599999999999,98.5134,103.956,67.0634,0.350131,11,21,32
2018,Marist,-13.298400000000001,98.5436,111.842,70.4512,0.189109,6,26,32
2018,Marquette,16.364000000000004,120.138,103.774,70.3926,0.84342,27,5,32
2018,Marshall,6.22699999999999,108.758,102.531,75.9139,0.663289,21,11,32
2018,Maryland,16.1455,113.898,97.7525,67.525,0.852954,27,5,32
2018,Maryland Eastern Shore,-27.412499999999994,90.0665,117.479,66.4383,0.044973,1,31,32
2018,Massachusetts,-3.1979999999999933,106.418,109.616,67.6238,0.415698,13,19,32
2018,McNeese St.,-11.790599999999998,99.1714,110.962,70.9746,0.215527,7,25,32
2018,Memphis,1.6340000000000003,107.588,105.954,67.4307,0.543872,17,15,32
2018,Mercer,0.6060000000000088,111.057,110.451,65.4288,0.515721,17,15,32
2018,Miami FL,16.705799999999996,113.277,96.5712,68.1969,0.862343,28,4,32
2018,Miami OH,-1.850999999999999,100.004,101.855,67.7454,0.447466,14,18,32
2018,Michigan,24.000200000000007,114.421,90.4208,65.887,0.937454,30,2,32
2018,Michigan St.,24.55919999999999,118.883,94.3238,68.0438,0.934694,30,2,32
2018,Middle Tennessee,13.5428,110.297,96.7542,67.7495,0.818555,26,6,32
2018,Milwaukee,-3.2409000000000106,99.2271,102.468,66.7764,0.408623,13,19,32
2018,Minnesota,6.492000000000004,108.284,101.792,71.2178,0.670624,21,11,32
2018,Mississippi,6.542000000000002,110.418,103.876,71.049,0.668702,21,11,32
2018,Mississippi St.,14.585899999999995,111.229,96.6431,68.556,0.834307,27,5,32
2018,Mississippi Valley St.,-24.870099999999994,89.6169,114.487,69.8911,0.0564349,2,30,32
2018,Missouri,15.03070000000001,110.998,95.9673,66.7981,0.842016,27,5,32
2018,Missouri St.,4.786999999999992,108.344,103.557,66.7451,0.627086,20,12,32
2018,Monmouth,-1.6730000000000018,102.675,104.348,71.1621,0.45366,15,17,32
2018,Montana,8.345200000000006,106.721,98.3758,69.094,0.718357,23,9,32
2018,Montana St.,-8.369,101.907,110.276,70.7952,0.287473,9,23,32
2018,Morehead St.,-11.166899999999998,98.0111,109.178,69.8543,0.224284,7,25,32
2018,Morgan St.,-15.781999999999996,95.382,111.164,69.9586,0.146687,5,27,32
2018,Mount St. Mary's,-6.694000000000003,102.832,109.526,66.0081,0.326233,10,22,32
2018,Murray St.,9.841999999999999,110.63,100.788,67.8399,0.744873,24,8,32
2018,NJIT,-5.845600000000005,99.1194,104.965,68.4453,0.340963,11,21,32
2018,Navy,-5.200000000000003,97.618,102.818,66.7772,0.355066,11,21,32
2018,Nebraska,14.37299999999999,110.428,96.055,68.7216,0.832523,27,5,32
2018,Nebraska Omaha,-11.555999999999997,103.046,114.602,71.6978,0.22751,7,25,32
2018,Nevada,16.381,118.877,102.496,70.6993,0.846196,27,5,32
2018,New Hampshire,-8.989499999999992,97.9885,106.978,66.656,0.2671,9,23,32
2018,New Mexico,7.091000000000008,113.209,106.118,72.1852,0.677824,22,10,32
2018,New Mexico St.,11.75569999999999,106.803,95.0473,69.4187,0.792652,25,7,32
2018,New Orleans,-11.161900000000003,96.9641,108.126,67.1131,0.222187,7,25,32
2018,Niagara,-6.022999999999996,107.839,113.862,74.7093,0.348648,11,21,32
2018,Nicholls St.,-1.9210000000000065,101.839,103.76,75.1757,0.446484,14,18,32
2018,Norfolk St.,-13.770199999999988,94.5648,108.335,69.9947,0.173169,6,26,32
2018,North Carolina,23.590100000000007,120.694,97.1039,72.6018,0.924209,30,2,32
2018,North Carolina A&T,-15.1237,96.7863,111.91,70.0857,0.15847,5,27,32
2018,North Carolina Central,-15.298000000000002,94.992,110.29,66.3778,0.152239,5,27,32
2018,North Carolina St.,14.343999999999994,115.64,101.296,72.7696,0.820984,26,6,32
2018,North Dakota,-6.992000000000004,102.017,109.009,72.8684,0.318143,10,22,32
2018,North Dakota St.,-1.6650000000000063,103.253,104.918,67.5701,0.454135,15,17,32
2018,North Florida,-10.760999999999996,107.107,117.868,75.0908,0.249551,8,24,32
2018,North Texas,2.7039999999999935,105.467,102.763,68.5356,0.574107,18,14,32
2018,Northeastern,6.373499999999993,106.148,99.7745,68.031,0.67087,21,11,32
2018,Northern Arizona,-16.623199999999997,92.2458,108.869,70.2497,0.129502,4,28,32
2018,Northern Colorado,6.5319999999999965,106.713,100.181,73.0853,0.674003,22,10,32
2018,Northern Illinois,-8.530999999999992,102.093,110.624,68.3136,0.284352,9,23,32
2018,Northern Iowa,6.311799999999991,103.645,97.3332,63.7488,0.67318,22,10,32
2018,Northern Kentucky,7.904300000000006,106.232,98.3277,69.5895,0.70871,23,9,32
2018,Northwestern,9.989000000000004,109.019,99.03,65.4915,0.751221,24,8,32
2018,Northwestern St.,-21.636700000000005,88.2393,109.876,70.4717,0.0743347,2,30,32
2018,Notre Dame,14.733699999999999,114.147,99.4133,66.6724,0.83052,27,5,32
2018,Oakland,-0.4960000000000093,105.695,106.191,72.0402,0.486556,16,16,32
2018,Ohio,-1.1494,99.8916,101.041,72.6986,0.467158,15,17,32
2018,Ohio St.,21.6854,115.965,94.2796,68.1579,0.915353,29,3,32
2018,Oklahoma,15.069999999999993,114.568,99.498,76.7294,0.835046,27,5,32
2018,Oklahoma St.,15.913499999999999,112.714,96.8005,69.9581,0.851996,27,5,32
2018,Old Dominion,11.745400000000004,107.452,95.7066,65.9818,0.791043,25,7,32
2018,Oral Roberts,-7.004000000000005,104.807,111.811,66.6866,0.322155,10,22,32
2018,Oregon,10.029800000000009,110.019,99.9892,68.6322,0.750136,24,8,32
2018,Oregon St.,6.463000000000008,107.373,100.91,66.7769,0.671276,21,11,32
2018,Pacific,-0.8980000000000103,105.231,106.129,67.6172,0.475591,15,17,32
2018,Penn,5.972899999999996,103.564,97.5911,70.1021,0.664433,21,11,32
2018,Penn St.,21.444199999999995,115.008,93.5638,68.7101,0.914758,29,3,32
2018,Pepperdine,-6.954999999999998,105.058,112.013,68.6202,0.32363,10,22,32
2018,Pittsburgh,-5.150000000000006,98.181,103.331,66.5341,0.357103,11,21,32
2018,Portland,-8.213499999999996,98.9465,107.16,68.3191,0.285563,9,23,32
2018,Portland St.,-0.22299999999999898,106.79,107.013,75.7273,0.494007,16,16,32
2018,Prairie View A&M,-10.122,100.116,110.238,72.1191,0.248307,8,24,32
2018,Presbyterian,-18.790999999999997,96.476,115.267,64.5869,0.114409,4,28,32
2018,Princeton,-1.1440000000000055,104.908,106.052,65.6215,0.468875,15,17,32
2018,Providence,12.445399999999992,108.351,95.9056,68.2903,0.802675,26,6,32
2018,Purdue,27.560699999999997,123.229,95.6683,68.7143,0.948403,30,2,32
2018,Quinnipiac,-10.183000000000007,100.815,110.998,67.7022,0.248498,8,24,32
2018,Radford,-1.5700000000000074,101.27,102.84,64.1617,0.455909,15,17,32
2018,Rhode Island,12.3951,109.691,97.2959,69.6124,0.798831,26,6,32
2018,Rice,-9.491600000000005,98.9224,108.414,68.9197,0.258529,8,24,32
2018,Richmond,-0.9159999999999968,107.111,108.027,69.1487,0.475531,15,17,32
2018,Rider,1.009999999999991,107.826,106.816,74.9252,0.527008,17,15,32
2018,Robert Morris,-8.88879999999999,93.1752,102.064,70.5936,0.259645,8,24,32
2018,Rutgers,3.0213000000000108,98.0567,95.0354,67.1963,0.58902,19,13,32
2018,SIU Edwardsville,-12.489199999999997,98.8418,111.331,70.5082,0.202886,6,26,32
2018,SMU,7.812099999999987,107.564,99.7519,65.4215,0.704135,23,9,32
2018,Sacramento St.,-11.912400000000005,98.5916,110.504,66.9383,0.212198,7,25,32
2018,Sacred Heart,-12.800200000000004,95.6058,108.406,69.5987,0.190782,6,26,32
2018,Saint Joseph's,4.653700000000001,104.544,99.8903,71.584,0.627993,20,12,32
2018,Saint Louis,2.0019000000000062,101.262,99.2601,65.3206,0.557164,18,14,32
2018,Saint Mary's,16.402,118.742,102.34,64.6083,0.84678,27,5,32
2018,Saint Peter's,-4.754000000000005,94.4966,99.2506,63.9377,0.362512,12,20,32
2018,Sam Houston St.,-5.067999999999998,101.023,106.091,68.053,0.362891,12,20,32
2018,Samford,-12.941000000000003,106.492,119.433,71.8582,0.211011,7,25,32
2018,San Diego,4.796900000000008,104.063,99.2661,67.9591,0.632451,20,12,32
2018,San Diego St.,15.347800000000007,110.244,94.8962,70.0275,0.848646,27,5,32
2018,San Francisco,1.6769999999999925,101.782,100.105,67.9502,0.547612,18,14,32
2018,San Jose St.,-11.490300000000005,95.4537,106.944,68.3252,0.212971,7,25,32
2018,Santa Clara,-9.638200000000012,98.9968,108.635,65.7308,0.255694,8,24,32
2018,Savannah St.,-14.669299999999993,99.6607,114.33,83.4074,0.170915,5,27,32
2018,Seattle,-0.9279999999999973,103.652,104.58,68.4947,0.474392,15,17,32
2018,Seton Hall,19.6006,117.781,98.1804,70.6776,0.890239,28,4,32
2018,Siena,-11.7834,96.0506,107.834,67.3068,0.209039,7,25,32
2018,South Alabama,-4.4024,96.7656,101.168,71.4284,0.374803,12,20,32
2018,South Carolina,9.942999999999998,104.749,94.806,69.8316,0.758961,24,8,32
2018,South Carolina St.,-23.052599999999998,96.1404,119.193,71.9086,0.0778655,2,30,32
2018,South Dakota,9.671800000000005,108.25,98.5782,71.6806,0.745796,24,8,32
2018,South Dakota St.,12.797999999999988,113.231,100.433,71.5458,0.798874,26,6,32
2018,South Florida,-8.7046,98.9124,107.617,65.7885,0.274891,9,23,32
2018,Southeast Missouri St.,-8.469000000000008,107.163,115.632,70.1946,0.294262,9,23,32
2018,Southeastern Louisiana,-2.0790000000000077,102.695,104.774,67.1611,0.442622,14,18,32
2018,Southern,-15.873199999999997,93.5318,109.405,69.121,0.141523,5,27,32
2018,Southern Illinois,1.6129999999999995,104.445,102.832,67.8597,0.544615,17,15,32
2018,Southern Miss,-3.2150000000000034,104.719,107.934,66.2826,0.413929,13,19,32
2018,Southern Utah,-7.4210000000000065,100.678,108.099,72.7918,0.30620000000000003,10,22,32
2018,St. Bonaventure,9.920200000000008,109.647,99.7268,70.3939,0.748486,24,8,32
2018,St. Francis NY,-13.423200000000008,97.5988,111.022,70.2982,0.185129,6,26,32
2018,St. Francis PA,-6.079999999999998,104.107,110.187,69.6732,0.342376,11,21,32
2018,St. John's,10.877600000000001,106.007,95.1294,70.5204,0.776442,25,7,32
2018,Stanford,9.095600000000005,107.599,98.5034,71.9059,0.734134,23,9,32
2018,Stephen F. Austin,6.708200000000005,103.781,97.0728,72.0517,0.68318,22,10,32
2018,Stetson,-13.516400000000004,97.7926,111.309,71.0041,0.184107,6,26,32
2018,Stony Brook,-4.732699999999994,96.1303,100.863,69.5942,0.365246,12,20,32
2018,Syracuse,13.899599999999992,105.979,92.0794,63.974,0.834356,27,5,32
2018,TCU,19.037999999999997,119.49,100.452,69.9584,0.880352,28,4,32
2018,Temple,8.104100000000003,107.434,99.3299,68.3979,0.711339,23,9,32
2018,Tennessee,22.122500000000002,114.168,92.0455,67.1206,0.922514,30,2,32
2018,Tennessee Martin,-11.246700000000004,94.3253,105.572,67.409,0.214939,7,25,32
2018,Tennessee St.,-4.6640000000000015,96.313,100.977,66.6959,0.36731,12,20,32
2018,Tennessee Tech,-5.158100000000005,97.4099,102.568,72.026,0.355848,11,21,32
2018,Texas,15.6147,109.338,93.7233,66.6198,0.854718,27,5,32
2018,Texas A&M,16.516199999999998,111.209,94.6928,70.2512,0.863999,28,4,32
2018,Texas A&M Corpus Chris,-14.268500000000003,93.6525,107.921,69.042,0.163721,5,27,32
2018,Texas Southern,-8.289000000000001,104.098,112.387,72.63,0.292952,9,23,32
2018,Texas St.,-4.471199999999996,99.7428,104.214,63.9534,0.376522,12,20,32
2018,Texas Tech,21.242000000000004,112.694,91.452,67.5636,0.916972,29,3,32
2018,The Citadel,-13.885999999999996,100.846,114.732,78.9034,0.184879,6,26,32
2018,Toledo,4.9069999999999965,113.164,108.257,69.4859,0.624758,20,12,32
2018,Towson,-1.516999999999996,103.95,105.467,68.9975,0.458441,15,17,32
2018,Troy,-1.1869999999999976,104.688,105.875,69.3857,0.467643,15,17,32
2018,Tulane,-0.8310000000000031,105.39,106.221,70.2851,0.477438,15,17,32
2018,Tulsa,7.099999999999994,108.512,101.412,68.7536,0.685277,22,10,32
2018,UAB,5.456000000000003,107.977,102.521,68.823,0.64481,21,11,32
2018,UC Davis,2.4669999999999987,103.241,100.774,67.4509,0.569116,18,14,32
2018,UC Irvine,2.0117000000000047,99.3615,97.3498,68.1863,0.558538,18,14,32
2018,UC Riverside,-10.711500000000001,92.7875,103.499,69.5187,0.221592,7,25,32
2018,UC Santa Barbara,3.992999999999995,110.201,106.208,67.9021,0.604541,19,13,32
2018,UCF,3.941100000000006,97.449700000000007,93.5086,65.808,0.616508,20,12,32
2018,UCLA,13.069999999999993,113.669,100.599,71.4743,0.802926,26,6,32
2018,UMBC,-0.13100000000000023,102.088,102.219,69.3278,0.496321,16,16,32
2018,UMKC,-9.001500000000007,98.2975,107.299,70.7361,0.267435,9,23,32
2018,UMass Lowell,-10.225000000000009,103.496,113.721,72.5501,0.252842,8,24,32
2018,UNC Asheville,-1.6189999999999998,105.102,106.721,70.6411,0.456148,15,17,32
2018,UNC Greensboro,8.181699999999992,103.389,95.2073,66.2169,0.720733,23,9,32
2018,UNC Wilmington,-6.324999999999989,104.251,110.576,73.3015,0.336853,11,21,32
2018,UNLV,6.339000000000013,110.409,104.07,73.8282,0.66374,21,11,32
2018,USC,15.45790000000001,114.022,98.5641,68.9722,0.842285,27,5,32
2018,USC Upstate,-17.866,105.145,123.011,70.1272,0.141281,5,27,32
2018,UT Arlington,3.2110000000000127,104.677,101.466,73.9465,0.58863,19,13,32
2018,UT Rio Grande Valley,-10.8737,97.4463,108.32,75.1009,0.228547,7,25,32
2018,UTEP,-6.2029,96.7821,102.985,68.9033,0.328621,11,21,32
2018,UTSA,0.828000000000003,104.037,103.209,72.977,0.522963,17,15,32
2018,Utah,13.509,111.398,97.889,67.0826,0.815585,26,6,32
2018,Utah St.,2.3149999999999977,106.066,103.751,67.9629,0.563099,18,14,32
2018,Utah Valley,6.972999999999999,109.014,102.041,69.2113,0.681386,22,10,32
2018,VCU,2.879000000000005,105.53,102.651,71.9899,0.578841,19,13,32
2018,VMI,-17.420600000000007,89.2584,106.679,70.1227,0.114016,4,28,32
2018,Valparaiso,0.06999999999999318,101.538,101.468,70.8815,0.50199,16,16,32
2018,Vanderbilt,8.781000000000006,114.712,105.931,67.0099,0.714198,23,9,32
2018,Vermont,6.850999999999999,110.673,103.822,65.2255,0.675879,22,10,32
2018,Villanova,34.223900000000015,128.354,94.1301,69.611,0.972517,31,1,32
